,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7853,168857,2.038908206,0.031385841,-1.863306684,0.224753369,0.608064173,-0.345108553,0.056593365,-0.041341783,0.329420098,-0.199910647,0.710409044,0.463301099,-0.414857364,-0.576226245,-0.415204409,0.647295579,0.110666019,0.371216557,0.48620951,-0.141351057,-0.337162162,-0.945857851,0.276697242,0.08750748,-0.256677725,0.178338481,-0.071976415,-0.043716784,11.99,0
7854,168860,0.18304837,0.856487707,-2.523445589,-1.139320306,2.824859331,3.068207388,-0.062504666,1.227350681,-0.30579204,-1.147386058,0.12598731,-0.121559012,-0.224057291,-0.410241741,1.086953204,0.172826109,0.586163308,0.64737905,-0.391080266,-0.163634103,0.320101755,0.798231255,-0.048342011,0.620346798,-0.234236284,-0.128809002,-0.049332655,-0.051072482,11.76,0
7855,168882,0.204054245,1.67642994,-0.180696995,4.09412584,0.95148497,1.136967887,0.209475127,0.536380188,-2.493744835,1.594167352,-0.63934124,-0.460643892,0.382672016,0.884164254,0.327819693,0.598190315,-0.534461524,1.209999402,1.672859471,0.070173901,0.266607441,0.666549714,-0.349366718,-1.371657579,0.190304227,0.6519606,-0.138829571,-0.145675776,7.59,0
7856,168914,-1.052855686,1.333570981,0.479568719,-1.325222506,0.738223992,-0.803221523,1.060990352,0.318713228,-0.952528405,-1.208094545,0.292347979,0.284243818,-0.803424049,1.097675068,-0.582421455,0.382922391,-0.844195105,0.29678205,-0.094980251,-0.301910834,-0.078703752,-0.497285459,-0.445668586,-0.452761673,0.888839757,-0.444032376,-0.152799019,-0.038116202,2,0
7857,168953,-0.658959596,1.632647881,-0.404834477,-0.679822048,0.608714914,-1.188362005,1.274465251,-0.503943006,0.812319909,1.144160286,-0.788919638,0.151069536,0.565427068,-0.185960792,0.490628094,-0.597942038,-0.697216297,0.046752902,-0.028931146,0.612027122,0.198954467,1.30035355,-0.152381015,-0.071250948,-0.573216874,-0.225577908,0.768942785,0.339325409,0.89,0
7858,168955,1.865452012,-0.334032352,-0.560587411,1.300000546,-0.193112135,0.34941815,-0.500879487,0.191196047,0.843664083,0.282689623,0.458731377,0.946711324,-0.40236431,0.078311646,-0.964810165,0.004717684,-0.551691526,0.511002041,-0.192718518,-0.208329022,0.26997762,0.960685524,0.043907569,0.714946321,0.128932094,-0.481714286,0.039428677,-0.039345222,31.61,0
7859,169011,2.05690955,-0.145981764,-1.514906521,0.141256496,0.192739839,-0.708691979,0.057001801,-0.141615973,0.531283813,0.208311823,0.437648553,0.275922382,-1.010794639,0.874150468,0.240485014,0.112813924,-0.812296751,0.631094392,0.176126988,-0.295421928,0.258027588,0.835167147,-0.052291097,-0.544249834,0.25175526,-0.089234864,-0.027753804,-0.076717356,0.89,0
7860,169015,-0.482676909,1.041015811,-0.077632244,-0.889320439,0.61016359,-0.561418543,0.813109966,0.03129261,0.165612796,0.384063328,0.45087853,0.54433203,-0.367824271,0.221952912,-0.95180166,0.139046118,-0.745747733,-0.200886092,0.229066861,0.200067773,-0.298318268,-0.585612388,0.035918227,-0.488884413,-0.389796674,0.161680356,0.457987852,0.21609466,7.18,0
7861,169017,-1.742032537,0.064958729,1.398521448,4.297714537,1.636941467,1.691488512,-0.043566559,-0.055859262,-1.389056426,2.398018678,0.172210432,0.191338494,1.423287321,-0.54468341,0.398654114,0.534594025,-0.763052457,0.645669764,1.870546701,-0.327333814,-0.313847924,-0.177628599,0.281589074,-0.208419999,-0.782961034,-0.01515193,-0.591293893,0.46450651,40.29,0
7862,169097,2.047612174,-1.411138125,0.443864729,-0.630172201,-1.59939459,0.637799548,-1.85718467,0.262035578,1.023721588,0.441136717,-1.220010221,0.412406063,1.489617004,-1.628376742,-0.803609712,1.053102887,0.290841756,-1.09330259,0.561146676,0.107412487,0.364830863,1.36521143,0.147808295,0.697216116,-0.262428136,-0.055672455,0.080752852,-0.020799635,30.5,0
7863,169104,1.917485218,-0.413220689,-0.355353648,0.335088763,-0.647306802,-0.584844372,-0.411233567,-0.073818599,0.92545093,-0.035814632,-0.393743836,0.693224168,0.466964393,-0.117074892,0.493100036,0.317749843,-0.409460889,-0.629479151,-0.175729674,-0.072232796,-0.217610485,-0.629760246,0.485840649,1.145836732,-0.677935281,0.168470733,-0.048337656,-0.02542768,45.48,0
7864,169105,-1.784814783,1.867737635,-1.150004269,1.775700001,2.725011103,4.622162327,-0.568977869,1.047406417,-1.733268619,0.547497792,-1.251327809,-0.174782847,-0.381577528,0.680000847,-1.580768072,0.560696806,-0.284918267,-0.40665755,-1.557507539,-0.62572445,1.04621141,0.149535845,-0.081321263,0.686933655,0.013194002,0.044958126,-0.455038166,0.023671628,15.1,0
7865,169107,2.011544774,-0.151384168,-3.047155124,-0.539441238,2.636190656,3.115483606,-0.387108337,0.779487476,0.350305677,-0.438944309,0.389455742,0.146206393,-0.281513077,-0.794600754,0.606027889,0.244691246,0.628641054,-0.408467715,-0.174384359,-0.086249778,-0.354754444,-1.033954021,0.34794065,0.58842907,-0.269597611,0.218267062,-0.039456517,-0.035950879,16.02,0
7866,169135,-1.196644321,1.930086974,-3.515437987,-1.333895942,3.579285028,2.453576911,0.393478664,1.501622888,-1.140801884,-1.962904868,0.296882987,-0.436593974,-0.58864309,-1.684895529,-0.076646365,0.416209813,2.386448092,0.639362479,-0.550808351,-0.103226194,0.070668221,0.031609208,-0.362971756,0.529801529,0.358193143,0.705650585,-0.031974801,0.087211389,0.76,0
7867,169135,-2.47506898,1.708159183,-0.362032022,-1.384144354,0.475650385,0.517683405,0.365589257,-2.176044312,-0.338360219,-0.547405418,0.150674892,0.635262937,-0.3892306,0.737373566,-0.785934702,0.026383601,-0.371621954,0.217997764,0.772818202,-1.057271966,2.137680189,-1.177631019,0.069728578,0.172081025,0.979678107,0.015021578,-0.44254,-0.051430284,79,0
7868,169157,-3.075086027,-0.567559423,-0.410428178,-0.48977332,-1.640342002,1.146962356,0.51558453,-2.232289096,0.846755225,-1.052480055,-1.281605954,0.359521584,0.250628814,0.003062122,0.342016269,0.585758915,-0.300345751,0.244151693,-0.319578392,-1.484224746,2.163871659,-0.096734581,-0.956126693,0.766921889,-0.287674737,0.122803524,1.31565781,-0.648981913,500,0
7869,169169,-2.523417828,-2.699157442,-1.707247408,-0.431923763,3.533801312,-1.700026803,-0.749919066,0.152692424,0.292079277,-0.152173647,-0.310878391,0.813813655,0.440499126,0.709726196,-0.641083536,0.58414696,-1.451848895,0.786229314,-0.436080602,-0.255003805,0.485633608,1.154789408,-0.90607033,-0.211991018,-1.679751295,-0.604013209,0.3466155,-0.622096341,3.99,0
7870,169180,2.071690779,-0.1422397,-1.477108475,0.066795027,0.423584845,-0.295843046,0.090709698,-0.139658924,0.312095801,0.231448825,0.08906558,0.926180699,0.413534714,0.362651303,-0.612454395,0.378004037,-0.923666489,-0.070664678,0.81494956,-0.143269176,-0.295506484,-0.758981746,0.189706618,-1.029563904,-0.187583757,0.239761749,-0.076154893,-0.078134143,11.99,0
7871,169334,2.045072089,-0.254082078,-1.248284977,0.22808369,-0.071247516,-0.712506519,-0.059554872,-0.051424328,0.605845836,0.300310825,0.273851954,-0.045660773,-1.91568394,0.839394064,-0.416482626,0.297098425,-0.568413521,-0.006077637,0.595854424,-0.326109176,-0.28567458,-0.819350296,0.302959885,-0.460301815,-0.342940274,0.209221744,-0.087932687,-0.078254841,1.98,0
7872,169347,1.378558997,1.289380937,-5.004246784,1.411849842,0.442580636,-1.326535934,-1.413169956,0.248525468,-1.127395934,-3.232153175,2.858465816,-3.096914898,-0.792532436,-5.210140846,-0.613803264,-2.155296885,-3.267115681,-0.688505463,0.737657217,0.226137946,0.370611857,0.028234445,-0.145640429,-0.081049407,0.521874502,0.739467256,0.389151844,0.186636548,0.76,1
7873,169353,2.000192282,-0.296483738,-0.333625469,0.382783667,-0.687484384,-0.742074389,-0.482115766,-0.071423311,1.268307829,-0.112360675,-0.920496267,0.197680948,-0.237921058,0.110972635,1.040603079,0.404465334,-0.692364867,0.01995222,-0.138927316,-0.243320798,-0.142527694,-0.315388414,0.354627582,-0.167170759,-0.43876847,-0.598304984,0.030899015,-0.03223148,6.52,0
7874,169395,-0.3453584,2.063591067,0.642510839,4.668566268,0.198415359,0.671733426,-0.095550258,-2.508046752,-1.637639284,1.734840224,-0.941358399,0.41042876,1.129170802,-0.024873662,-0.67558989,-0.827873728,0.672109898,-0.264860316,1.077948678,-0.381271487,2.585737234,0.453289792,0.373984345,0.483526504,-1.253458431,0.322471962,0.458288077,0.314202615,15.16,0
7875,169400,1.017885441,-2.359185732,-1.332253707,-0.265613442,-1.109965065,-0.210873104,0.01961913,-0.158908835,1.418477988,-0.503165744,-1.038809501,0.057578619,0.031652686,0.069882771,1.259662127,0.554605977,-0.631286964,0.30643052,-0.062100346,0.975672313,0.471551897,0.227422966,-0.286908148,0.569139812,-0.541815994,0.826504018,-0.164354157,0.04464669,555.39,0
7876,169413,2.013336999,-0.143662208,-1.017720021,0.32826337,-0.188722519,-0.958065802,0.039097329,-0.156935676,0.373626086,0.261289153,0.930418331,0.813412207,-0.68499093,0.606435713,-0.596235922,0.094361809,-0.467917737,-0.325281632,0.405048736,-0.258892633,-0.239193617,-0.622254073,0.347518973,0.059695361,-0.362673649,0.174918231,-0.078569428,-0.07064883,1.29,0
7877,169433,1.93647074,-0.488699074,-0.472590945,0.13621448,-0.509267482,-0.106047063,-0.624656641,0.163504119,0.860851157,0.176075616,0.819160967,0.6749461,-0.687615049,0.278817643,-0.062612593,0.659988215,-0.716024619,0.106754787,0.251738556,-0.164235432,-0.212845457,-0.659011909,0.464337542,0.731717066,-0.694704529,0.177332021,-0.056061361,-0.044918113,24.99,0
7878,169528,-1.235677177,1.045605219,0.423290408,-0.202220697,-0.393595141,-0.83603817,0.116933708,0.473880244,0.472783565,-0.855552632,-0.826645318,-0.4089874,-0.684994939,-1.125770294,0.395917454,0.952902353,0.535944255,0.417595189,-0.499466889,0.018953298,-0.275340105,-0.789639327,0.044118879,-0.103421041,-0.209670413,0.015153803,0.111372994,0.13464274,49.99,0
7879,169533,-1.257262379,-3.288391401,-1.599232659,-3.49573641,-1.163936602,-1.359150477,1.484882262,-1.571082317,0.318873981,-1.702277951,-0.750024975,0.99983581,1.231413823,0.420354408,0.428528416,-1.997665682,-0.506350592,1.412523459,-1.86412887,1.064661675,1.295214079,-0.180146764,-1.120793368,-0.009984176,0.537083751,-0.901433513,0.096842506,0.445930213,939.71,0
7880,169538,2.136524609,-0.097578287,-1.806508768,0.089223221,0.501505977,-0.543758085,0.118451999,-0.206757944,0.783951225,0.03781977,-1.550118677,-0.512915737,-0.762655222,0.623002,0.947241139,0.075505819,-0.7437083,0.336068139,0.069343104,-0.253826277,0.178654725,0.600571753,-0.045044914,0.041157767,0.353947681,-0.095080699,-0.031952676,-0.061312367,1.5,0
7881,169559,-0.308151147,1.146570401,-0.022521229,-0.326448984,0.757233789,-0.915627944,0.958639607,-0.063774309,0.112771567,-1.243303662,-0.572598557,-0.43364923,-0.773046398,-1.718983577,-0.8034945,0.003454437,1.283063559,0.30565926,-0.371734018,0.010549859,0.034437597,0.411692478,-0.219103556,1.063935891,-0.232834226,0.523875568,0.373868073,0.27278346,1.14,0
7882,169572,-0.56589224,0.190240916,1.496203751,-0.102069131,-0.2669126,0.31728959,0.575465296,0.217105251,0.029939325,-0.783108131,0.544988475,0.29271634,-0.696159793,0.320944577,0.570806707,-0.097694828,-0.402268013,0.729369044,1.389271105,0.291331478,-0.124308859,-0.584612112,0.076117321,-0.481587428,0.41379499,-0.667861288,-0.026791357,-0.039101685,127.58,0
7883,169601,-0.867903538,0.819421788,1.656225637,2.432648308,1.035630632,2.670818119,-0.047517155,0.464107958,-0.505749425,1.463447369,0.321340494,0.102101494,-0.083840662,-0.653786919,-0.647471073,0.844398528,-0.916869805,-0.561681501,-2.42279531,-0.476255139,0.153480094,0.647134941,0.20176692,-1.697482002,-0.971697347,-0.226238518,-0.621452206,-0.201012915,20.47,0
7884,169621,1.945185167,-0.949433209,-0.58291253,-0.868999783,-0.869767357,-0.31496295,-0.815181319,0.083685286,1.99024138,-0.505698362,-1.197596001,-0.17583581,-0.908107041,0.004676638,1.205512132,0.387102669,-0.510128593,0.159599378,0.403613307,-0.083211382,-0.077434082,-0.260001031,0.307672598,0.473007117,-0.578160365,0.323761864,-0.039922556,-0.030986521,65.82,0
7885,169676,-0.302764192,0.465051548,-0.308818151,-1.003512912,1.517619938,1.625159375,0.458894129,0.540881785,0.190758337,-0.308036277,0.24549133,0.207326592,-1.170530093,0.285917072,-0.82004551,-0.935811541,0.203899996,-0.899177323,-0.572915875,-0.148470706,0.240770766,0.984606508,-0.246198187,-0.888093404,-0.105268961,0.752728935,0.1516624,0.082386049,11.5,0
7886,169686,-2.489464286,2.458916911,0.295696962,-0.733634396,-0.132705029,2.466194285,-3.42681043,-7.051994115,-1.273053858,-2.606498093,-0.152850265,2.023744676,0.860353948,1.283912799,-0.304648878,0.929534225,-0.391358496,0.752050092,0.496997282,1.911446151,-3.89075086,0.759392407,0.335383842,-0.266866021,0.248746637,-0.463161479,-0.149712726,0.11251894,9.99,0
7887,169699,0.13662805,1.099197794,-0.366638722,-0.549746817,1.016528629,-0.75974303,1.014473857,-0.139580572,-0.191650323,-0.867784651,-0.448179925,0.410712506,0.927418244,-1.194775109,-0.296832743,0.217940783,0.38305758,-0.432066409,-0.320364148,0.067168806,-0.323657925,-0.728107455,0.091057268,0.595818212,-0.410213298,0.111968321,0.232315878,0.086102842,0.89,0
7888,169746,-1.33670009,1.677555877,0.532445421,4.282165997,-0.019592417,1.370013564,-0.449193991,1.174007574,-1.757574538,1.369476141,-2.036317698,-0.547105135,0.632863264,0.502826562,0.881756884,0.647591881,0.065017109,0.398805177,1.413113645,0.385137009,-0.17851901,-0.677780861,0.136434465,-0.025482896,-0.717503193,0.029484539,0.351939256,0.11820836,62.62,0
7889,169749,-0.576765559,0.937582963,-0.573356227,-0.012420687,0.54646428,-1.28680136,0.784598107,0.182123805,-0.236610066,-1.413844823,-0.950922218,-0.145020996,-0.38679217,-0.526587188,0.096713418,0.016715048,0.849929813,0.263539059,0.382270472,-0.055958113,-0.105921335,-0.489041383,0.174962484,-0.256178979,-0.806977801,-0.636671145,0.102348818,0.146226543,48.19,0
7890,169753,-0.043234718,0.961441557,-1.306340848,-0.654187249,0.728190359,-0.471502004,0.683063152,0.336355748,-0.639637556,-0.985737274,0.630805371,0.413012098,0.191607835,-0.455031882,-0.452366767,0.934132683,-0.006803073,1.12692829,-0.30355207,-0.101697027,0.384796677,0.913537258,0.058411571,0.309283974,-0.626975631,0.478460259,-0.073330692,0.047911175,59.36,0
7891,169782,-5.12862558,4.392330019,-3.482181523,-0.790212348,-3.083152194,-0.985367965,-3.317246985,4.327141128,0.070737383,-1.7646324,-2.165064622,1.095181882,-0.127930646,1.365947221,0.256570407,1.790718527,1.95121103,0.825267236,-0.456436934,-0.610075002,0.099601333,-0.96544691,0.584439254,0.475201913,0.224403146,-0.304969369,-1.250413646,-0.284515523,0.77,0
7892,169837,-0.217142298,0.946828039,0.042312025,-0.839772713,0.620803647,-0.604286328,0.884437143,-0.025307735,-0.084035424,0.067871028,0.445478228,0.705603419,-0.009380575,0.216403173,-1.05777228,0.197363246,-0.809999558,-0.141135318,0.322968918,0.113113499,-0.264927023,-0.554496669,0.022072505,-0.417057945,-0.415105847,0.149790589,0.349548251,0.147010214,6.24,0
7893,169850,-1.263350904,0.00608595,0.328481194,-0.924997814,0.369372603,0.001931931,-0.246555445,0.5854073,1.011930485,-1.008889524,-2.385882858,-0.914318575,-1.473803666,0.159678674,0.030721732,0.742011889,-0.87120416,0.803438043,-0.562454727,-0.647989783,0.181394787,0.628009496,0.12866841,-0.053612101,0.295401014,-0.25122458,-0.215111324,-0.114275208,16.07,0
7894,169872,0.241468805,1.056796715,-1.455144266,-0.347231964,0.795327031,-0.594102218,0.377644796,0.368875764,-0.214328724,-0.960437209,0.010780024,-0.206363011,-0.773212297,-0.313554001,0.128305692,0.773743442,0.098186496,1.690640259,0.414992325,-0.272034393,0.291723349,0.78468519,-0.240662046,-1.138801812,-0.196798033,-0.102886142,-0.0753441,-0.067461307,1.5,0
7895,169956,-0.442756203,1.278650002,1.247006984,4.21474884,-0.030716018,1.787394027,-0.509897474,0.672673592,-1.209188686,2.073723218,0.029327411,-0.067535342,0.328317279,-0.029671441,0.305069016,0.758231556,-0.52173535,1.208575369,1.274310434,0.213299544,0.182236525,0.707766801,0.272802749,0.320327167,-1.720085242,0.012144144,0.065582011,0.065275794,35.24,0
7896,169980,-1.175119924,-0.573055957,-0.340758921,-3.028588482,-0.079374657,-0.709003839,0.615434281,-0.165117698,-2.537776373,0.860882769,-1.169118344,-0.91361742,1.094896702,-0.225745168,-0.532677883,-0.345292011,0.100835283,-0.363625974,-0.709915371,-0.276734344,-0.319888792,-0.495294474,-0.251342221,0.408500511,-0.024087871,-0.454421956,0.097990666,-0.311324924,150,0
7897,170001,-0.997497346,1.312158194,-0.92478448,-0.96402057,1.995218641,-0.336176695,1.170502455,-0.992489163,-0.981539282,-0.723128721,0.462626927,-0.357833271,-0.634982487,-0.530477242,-0.344142298,0.550402324,0.164581351,0.892185771,0.413573194,-0.304050488,0.726313042,-0.447921376,-0.35140501,-0.228670734,1.263648578,0.748137709,-0.395479024,-0.03828179,1.4,0
7898,170024,0.070893047,0.9359479,-0.975432628,-0.691432768,1.592652357,-0.432971327,1.447298281,-0.432399848,-0.299741733,-0.442282852,0.685801067,0.282842774,-0.140367704,-1.068397093,-1.356868929,0.103510535,0.154111273,0.414050938,0.279944537,-0.097461317,-0.044828291,0.074564372,-0.202987046,0.234836652,-0.021612415,0.410628705,-0.465999561,-0.240596225,18.92,0
7899,170028,2.010553417,-0.780699187,-0.895138603,-1.25187336,-0.835135136,-1.167737631,-0.321637346,-0.285541882,2.213109994,-1.018128876,-0.801926511,1.196906219,0.600204679,-0.253551716,0.284265931,-0.976465446,-0.017419653,-0.055500839,0.789123963,-0.111489648,0.252283677,1.116413484,-0.052063306,0.155347929,0.214649749,0.012303014,0.020715748,-0.048148177,36.6,0
7900,170032,1.995904392,-0.041873765,-0.695684928,0.628851652,-0.592811131,-1.727317203,0.196910209,-0.384912488,0.500784413,0.075158078,0.033779101,0.660754264,-0.228084338,0.356451868,-0.010074178,-0.35880799,0.044155046,-1.143689,-0.189840994,-0.258394268,-0.231076772,-0.546861369,0.450572753,0.927436165,-0.422736069,0.140865626,-0.070792846,-0.050867679,3.59,0
7901,170041,1.71334015,-0.599340086,-1.106052585,0.59448197,-0.750081695,-1.84405706,0.392104898,-0.474672957,0.412455224,0.112718808,0.029504661,0.17853216,-0.580771941,0.617369017,0.638172718,-0.179706272,-0.111528064,-0.48536494,-0.614590095,0.057148814,0.359247981,0.768159828,0.023813838,1.001195406,-0.138605454,0.714326284,-0.122387342,-0.034552698,164.46,0
7902,170056,-2.406961583,1.208137205,-3.059441584,-0.003273552,1.558591497,4.17867446,1.164066612,1.163376784,-0.460495441,0.443170529,-0.50903295,0.14284023,-0.204213887,0.923978573,0.199305389,-0.819029252,0.230229249,-0.421816756,0.720030091,-0.657613973,-0.020256418,0.402420821,-0.089284743,0.749511104,0.033763695,-0.464175518,-0.342022561,0.45421674,270,0
7903,170089,-1.405117896,0.285974423,-0.592876179,-0.796718799,1.051066766,0.874287587,0.473051464,0.763597307,-0.127254147,-0.397965892,0.592284884,0.428905157,-1.233909541,0.846677357,-0.418119394,-0.709307104,0.359902573,-1.353837406,-0.595558974,-0.496629945,-0.064012802,0.116093788,0.629236976,-1.525784837,-0.93968349,0.263878393,0.126118617,0.183662349,62.18,0
7904,170173,-2.142568872,0.80038687,-0.180269784,-1.808421848,-1.574548701,0.094304001,-2.666084556,-3.320821931,-2.120995899,1.114131635,-1.209170309,0.301190721,2.071411106,-0.124723779,-0.107985903,-0.721524461,1.356762762,0.154345014,0.669686781,-1.400472844,3.834277225,-0.798771372,0.271571205,-0.082728291,-0.673694619,-0.052284036,0.215604703,-0.076928801,10.2,0
7905,170202,2.114921202,-0.50145713,-1.482826248,-1.591995688,-0.089328409,-0.92502133,-0.052906568,-0.301582692,1.716481415,-0.927914022,-0.757897719,1.090478626,0.939816431,0.041117892,0.863876102,-0.694485551,-0.33096779,-0.201732233,0.917105346,-0.09329101,-0.002366618,0.247190855,0.114716293,0.535752792,0.113672546,-0.258240157,-0.003775276,-0.04768254,15.03,0
7906,170266,-3.101812958,0.471636657,-1.320652308,1.614898466,0.278656423,-0.071679103,-0.396321002,0.810688603,1.148711116,0.246376358,-1.766805378,-0.357702204,-0.892235454,-1.280187492,-0.638656229,-0.388847508,1.461001503,0.746787277,0.736519698,-0.605183423,-0.065712649,0.951835595,-0.256680909,0.391014107,0.549337599,-0.154083538,-0.391614678,-0.403730193,26.61,0
7907,170284,1.993899748,-0.209524867,-1.474351414,0.197464109,0.112639816,-0.7824376,0.113509491,-0.173155272,0.478715065,0.188002486,0.621505971,0.46447532,-0.778016067,0.83882959,0.204425831,0.058773951,-0.769216582,0.554258369,0.106813897,-0.22912536,0.287615586,0.870635192,-0.059824198,-0.379190724,0.229600117,-0.102672552,-0.03098285,-0.0698795,27.9,0
7908,170292,2.004358732,0.206936636,-1.195369497,1.232324778,0.263687294,-0.836167517,0.278381233,-0.2911618,0.131011471,0.304697914,-0.378198163,0.518492347,0.456213633,0.421758442,0.53917913,-0.193609174,-0.486532267,-0.231290943,-0.812427732,-0.222180431,0.287443631,0.950717202,0.07165843,1.106728953,0.29113375,-0.481448301,0.003992566,-0.040068312,6.33,0
7909,170331,-0.616084944,1.19592474,-2.659379844,-2.175150577,3.24344623,2.682507995,0.715570348,1.044563424,-0.530995505,-0.376564363,-0.271136552,0.051934115,-0.40711629,1.172665172,0.220629198,-0.634668386,-0.324945499,-0.479727427,-0.295463106,0.019986998,0.256494333,0.762731897,-0.146177613,0.750958772,-0.197609494,0.115788365,0.39646597,0.258552201,7.99,0
7910,170340,2.110415066,0.596588647,-3.448605002,0.459578527,1.563883263,-0.980485554,0.674692602,-0.270010493,-0.114267673,-0.861012062,1.086146708,-0.114690446,-0.712717174,-2.157612524,-0.598013062,0.731985084,1.727265751,1.313953538,0.227729989,-0.128239233,-0.065514436,-0.039780681,-0.126600624,-0.092709914,0.43809261,0.702171803,-0.089606669,-0.030493192,0.76,0
7911,170355,-1.050214793,1.591774175,-0.379057824,-0.708742128,0.760622265,-0.301066665,0.63235536,0.33906036,-0.617231428,-0.7731061,-1.504639309,0.338083726,1.242808123,0.524411934,0.609967389,-0.130198812,-0.484580354,0.331553738,0.480640916,-0.133117456,0.335754747,0.875980969,-0.455621792,0.155331773,0.510045927,-0.063444856,-0.580883084,-0.23097305,3.74,0
7912,170359,2.035416187,-0.114798552,-1.18186067,0.214990613,0.107633449,-0.616230254,0.05970763,-0.141418697,0.301184401,0.234228689,0.716159162,1.04493432,0.044383689,0.455465477,-0.590425057,0.12777978,-0.602550086,-0.357611187,0.487780758,-0.210056358,-0.253699119,-0.622069875,0.294546581,-0.39525046,-0.29899285,0.20402958,-0.071561687,-0.074138545,0.89,0
7913,170369,1.887831433,-0.033098484,-2.105780686,0.14072039,1.126270724,0.602555697,-0.02680305,0.193162183,0.32428102,-0.494679219,1.486133818,0.893036421,0.202020892,-0.632186087,0.995700804,-0.263180356,0.809394594,-0.120666201,-0.996226567,-0.20623862,0.296954134,1.067598727,-0.051041011,-1.696510849,0.092826295,0.007534583,0.041331558,-0.051788098,25.7,0
7914,170393,2.285726711,-1.43757415,-1.045552058,-1.718382782,-0.909587652,-0.034629264,-1.196697244,-0.151196424,-1.17155892,1.501320085,-1.513231733,-0.437503616,1.767812248,-0.827624397,-0.096838382,-0.247278913,0.0822482,0.151492637,0.05667416,-0.251152419,-0.168097031,0.007001326,0.16414345,0.043896655,-0.136420132,-0.172903489,0.022857234,-0.037426616,44.4,0
7915,170431,-0.200303751,1.242259995,-0.70290299,-0.504579107,0.626031429,-0.754791257,0.698447105,0.197089587,-0.268146787,-0.528113197,-1.187468769,0.299346097,0.678713317,0.601667496,0.414053135,-0.261107332,-0.435995887,0.232172949,0.119143503,-0.060814319,0.398356727,1.282449888,-0.075544487,0.629659541,-0.701161535,-0.243023241,0.383540969,0.266391851,2.99,0
7916,170434,2.020050059,0.204480438,-1.598794117,1.396705322,0.405849045,-1.15254303,0.637995766,-0.410598876,0.228543482,0.261350976,-1.002927196,0.228693453,-0.44250923,0.570660099,-0.498368113,-0.730408669,-0.116200642,-0.637611799,-0.223849286,-0.30441655,0.050535789,0.357225049,-0.003536177,-0.012371539,0.450356816,-0.489337099,-0.016663169,-0.061643601,12.99,0
7917,170463,2.096848833,-0.828710031,-1.414516018,-0.855394951,-0.41243405,-0.043501852,-1.08271055,0.152456913,-0.087736379,0.247266929,0.881695975,-0.565330294,-0.420488916,-1.821733108,-0.176630574,1.992030274,1.027210154,0.215905024,0.601426824,0.074404955,0.263909093,0.723212648,0.070776688,0.105419725,-0.142034375,-0.107823866,0.015771983,-0.018068636,34.95,0
7918,170536,2.165974908,-1.689035611,0.098438692,-1.383886438,-2.065589687,-0.432353695,-1.71627684,-0.051828169,-0.64345842,1.440488462,-1.064631524,-0.379597598,1.194692693,-1.041181186,0.020277201,-0.110612274,0.27159402,0.22374976,-0.324396091,-0.313923469,-0.120244373,0.170627141,0.302400111,-0.036488954,-0.533340823,-0.249495603,0.06389866,-0.022761862,50,0
7919,170547,-0.493868789,1.152110124,-0.18092973,-0.586094573,0.680934709,-1.281146489,1.314856781,-0.24202161,-0.461637462,-0.562058742,-1.123834256,0.197000403,0.10531171,0.348944467,-0.94463228,-0.598480141,-0.122709882,-0.716705077,0.090482676,-0.214592015,0.08639992,0.406978936,-0.245824744,0.119295489,-0.25415383,0.428053694,-0.31871303,-0.1393596,9.99,0
7920,170561,-1.223205282,1.20350747,-0.41645737,-0.65950792,-0.497641517,-0.124938222,0.76535227,0.706640661,-1.078515525,-0.824861228,0.452953887,0.15237955,-0.832022349,1.31591333,-0.064831822,0.347788218,-0.239608965,0.651903965,0.484848432,-0.257360299,0.403575826,0.799108009,-0.171756919,0.825608102,0.166150945,0.819456894,-0.306765245,-0.065232204,149,0
7921,170566,-0.310224804,0.710833873,0.312125395,-0.88202788,1.346402754,-0.291818645,0.953847909,-0.097513905,-0.357038939,-0.731457653,-1.619782935,-0.145364072,0.301200884,0.104505123,-0.268043914,0.068070356,-0.649738757,-0.435341435,0.406149274,-0.017498991,-0.241995836,-0.72801717,-0.092747759,0.038781175,-0.295735664,0.176949583,0.067893226,0.151000592,1.29,0
7922,170577,-0.458554162,1.093309851,0.067832908,-0.680124424,0.335899376,-1.126642128,0.890960565,-0.12110134,0.448477559,0.226365653,-0.948063004,-0.188686915,-0.686286125,0.115531275,-0.244983456,-0.159293981,-0.33036867,-0.78673447,-0.207960059,0.149270056,-0.328630127,-0.65146306,0.092771149,-0.044669941,-0.426982702,0.155641984,0.465438656,0.220237594,4.26,0
7923,170619,-0.095329056,-0.178661169,-0.009742097,-2.194872605,0.205592921,1.803130289,-0.96754957,1.046009252,-0.907136584,-0.100348749,0.502573463,0.075606314,0.392332351,-0.154076707,-0.165165815,0.828839928,0.461341877,-1.38495669,-0.403537296,-0.124884508,0.712842891,2.024339829,-0.13866443,-0.878620471,-0.295894393,0.129898641,-0.033247202,-0.082210283,15,0
